2470084.15732171,110.712844585682,212.152686768527,-0.244490066020319
2470087.88880029,110.712844585682,211.220921480183,-0.544101449738719
2470098.28119012,110.712844585682,209.22588283112,-0.544101449746051
2470109.28119012,110.712844585682,207.230798405689,-0.544116708535057
2470120.28119012,110.712844585682,205.23566820389,-0.54413196732412
2470131.28119012,110.712844585682,203.24052274331,-0.544147226113182
2470145.28119012,110.712844585682,200.882551430156,-0.544162484894969
2470156.28119012,110.712844585682,198.705932008132,-0.544162484902245
2470167.28119012,110.712844585682,196.710649218443,-0.544162484902245
2470178.28119012,110.712844585682,194.715351169965,-0.544177743691364
2470189.28119012,110.712844585682,192.720007345127,-0.544193002480426
2470200.28119012,110.712844585682,190.724633002704,-0.54419300248037
2470211.28119012,110.712844585682,188.729228142703,-0.544208261262213
2470222.28119012,110.712844585682,186.733785135729,-0.544215890663907
2470233.28119012,110.712844585682,184.738326869966,-0.544223520058551
2470244.28119012,110.712844585682,182.74283045723,-0.544231149453026
2470255.28119012,110.712844585682,180.747311156311,-0.544238778847557
2470266.28119012,110.712844585682,178.751768967215,-0.544246408242088
2470277.28119012,110.712844585682,176.756203889928,-0.54425403763662
2470288.28119012,110.712844585682,174.760608295064,-0.544261667023875
2470299.28119012,110.712844585682,172.76499744141,-0.544261667031208
2470310.28119012,110.712844585682,170.769363699573,-0.544269296425739
2470321.28119012,110.712844585682,168.773714698946,-0.544276925820213
2470332.28119012,110.712844585682,166.778042810144,-0.54427692582027
2470343.28119012,110.712844585682,164.782355662545,-0.544276925820213
2470354.28119012,110.712844585682,162.786653256157,-0.544284555207469
2470365.28119012,110.712844585682,160.790943220374,-0.544284555207469
2470376.28119012,110.712844585682,158.795210296408,-0.544292184609276
2470387.28119012,110.712844585682,156.799477372442,-0.544292184609333
2470398.28119012,110.712844585682,154.803729189686,-0.544292184609333
2470409.28119012,110.712844585682,152.807973377544,-0.544292184609333
2470420.28119012,110.712844585682,150.812217565394,-0.544299814003807
2470431.28119012,110.712844585682,148.81645412385,-0.544299813996531
2470442.28119012,110.712844585682,146.820683052911,-0.544299814003807
2470453.28119012,110.712844585682,144.824911981972,-0.544299814003807
2470464.28119012,110.712844585682,142.829148540428,-0.544299814003807
2470475.28119012,110.712844585682,140.833377469496,-0.544299814003864
2470486.28119012,110.712844585682,138.837614027952,-0.544292184609333
2470497.28119012,110.712844585682,136.841850586407,-0.544299813996531
2470508.28119012,110.712844585682,134.846094774258,-0.544292184602
2470519.28119012,110.712844585682,132.850346591502,-0.544292184609333
2470530.28119012,110.712844585682,130.854606038142,-0.544292184609219
2470541.28119012,110.712844585682,128.85888074357,-0.544284555214745
2470552.28119012,110.712844585682,126.8631630784,-0.544284555214801
2470563.28119012,110.712844585682,124.867453042618,-0.544284555214801
